,s_id,user_id,startx_axis,starty_axis,endx_axis,endy_axis,speed,max_speed,numberofcycle,start_cycle,user_type,cluster
0,1,p0,6.9816,7.8139,17.624000000000006,9.8279,1.39073023983805,1.6982277862452415,21.0,2.0,1,1
1,1,p1,7.0758,10.0843,14.0078,9.9686,0.9675032299687688,1.2322565237637393,21.0,2.0,1,0
2,1,p2,6.9517,10.6384,4.1991,10.2875,1.3831492254995477,1.5182155806589603,6.0,2.0,1,2
3,1,p3,6.9421,11.0668,4.1238,10.7398,1.3581141778215848,1.5694323192659652,6.0,2.0,1,3
4,1,p4,9.122,12.4495,3.9572,11.8279,1.336114560956507,1.5039504835956743,10.0,2.0,1,4
5,1,p5,16.5381,4.2545,6.6233,5.6902,0.9109458655705068,1.5330423733476644,21.0,2.0,1,1
6,2,p0,7.1271,9.3865,16.2696,9.8579,1.265480714985416,1.6804717117697632,15.0,2.0,1,1
7,3,p5,20.016,15.076,3.9993,15.4901,0.8663004675053569,1.5900712086371451,35.0,9.0,1,3
8,3,p32,20.9193,9.8634,26.0324,11.9004,1.1695383405429682,1.329442362267672,19.0,9.0,1,2
9,3,p39,19.4379,10.5118,25.7132,11.4889,1.2369176043698304,1.396525701836468,20.0,9.0,1,3
10,3,p40,19.5223,9.5788,25.7787,10.7413,1.3052672561586764,1.3986247746330998,20.0,9.0,1,3
11,3,p41,18.836,11.9455,25.7514,12.7708,1.2355187736331652,1.4235420067117939,21.0,9.0,1,3
12,3,p42,17.9541,10.7473,26.0558,12.1225,1.2013941900974885,1.324402139155764,24.0,9.0,1,3
13,3,p43,18.9662,13.4404,25.623,14.8124,1.5643227831876645,1.9760929021584488,17.0,9.0,1,2
14,3,p44,18.9532,13.8213,26.0339,15.8646,1.5766907432974928,1.9552789614222776,18.0,9.0,1,3
15,3,p45,16.3584,9.348,25.8057,10.993,1.5327771038216875,1.6231771655853329,23.0,9.0,1,3
16,3,p46,14.081,9.2642,26.0461,11.095999999999998,1.4762261141166688,1.6089866186850676,26.0,9.0,1,0
17,3,p47,15.5191,11.0235,25.4966,12.3058,1.326086712851011,1.5525770765068871,24.0,9.0,1,0
18,3,p48,15.1882,11.557,25.4608,13.3291,1.4760654490909266,1.647257723722679,24.0,9.0,1,2
19,3,p49,13.7616,12.1621,25.6653,13.7567,1.4230050737787268,1.6367640072305956,26.0,9.0,1,4
20,3,p50,13.7323,12.7371,25.6729,14.3364,1.4932017713624641,1.5878442939530606,26.0,9.0,1,2
21,3,p51,14.356,13.9925,25.8909,14.5031,1.5984703938453162,1.735893998796748,24.0,9.0,1,0
22,3,p52,12.5697,11.139,25.8211,13.2834,1.6587960513577311,1.7912281216367654,27.0,9.0,1,0
23,3,p53,11.4936,9.8014,25.9819,10.494000000000002,1.3913343415584911,1.6090304332785013,32.0,9.0,1,3
24,3,p54,11.6743,7.8568,25.5795,14.4854,1.5743449209115516,1.7747912882769874,29.0,9.0,1,3
25,3,p55,9.8093,9.1342,25.9208,10.5434,1.2101090612006835,1.4806864706783538,36.0,9.0,1,4
26,3,p56,9.9732,9.6126,26.0012,11.1209,1.1410269760176577,1.4884572614235374,36.0,9.0,1,3
27,3,p57,10.5349,10.9599,25.8192,12.0534,1.450148299312867,1.641289258171864,30.0,9.0,1,0
28,3,p59,7.2205,9.4732,25.7,11.0571,1.2633000158315524,1.4912970417769469,39.0,9.0,1,1
29,3,p60,7.1925,10.1551,25.7673,12.0642,1.2653396698120234,1.4708382425102375,39.0,9.0,1,3
30,3,p61,7.9581,10.8853,25.5062,12.5411,1.5242598630154898,1.6648261156593327,33.0,9.0,1,4
31,3,p62,7.8427,11.5958,25.3699,13.2849,1.4208025654537648,1.6861408498206454,33.0,9.0,1,2
32,3,p63,7.7517,12.1676,25.922,13.9261,1.4740524583609635,1.7238122734107928,34.0,9.0,1,3
33,3,p64,5.608,12.3946,25.7261,12.7719,1.3356010819103137,1.8160968683968568,36.0,9.0,1,0
34,3,p66,4.8801,9.36,25.7213,10.7041,1.5085140304286202,1.625202167785681,42.0,11.0,1,1
35,3,p67,4.8121,9.8825,25.7465,11.2576,1.4386200645062617,1.621128172689866,42.0,11.0,1,4
36,3,p68,5.0049,10.5567,25.8172,11.7485,1.450220569430733,1.6086792012268305,43.0,11.0,1,1
37,3,p69,5.2747,12.2237,25.5431,11.0465,1.2137419989437623,1.4633036988051484,45.0,11.0,1,2
38,3,p70,4.6009,13.8259,24.7973,17.6151,1.1977939263496038,1.4786669398027132,47.0,11.0,1,1
39,3,p71,4.9876,13.9614,25.4173,17.6899,1.5341837862524816,1.913285426678213,42.0,14.0,1,3
40,3,p73,4.3063,9.837,24.3575,11.1652,1.4900541097557498,1.6629650846258446,47.0,17.0,1,4
41,3,p74,4.2666,10.3282,24.2035,11.6571,1.4512154250834024,1.6500539114410782,47.0,17.0,1,2
42,3,p75,4.9658,12.3622,25.9992,13.6623,1.628005528246142,1.9716175592148584,43.0,17.0,1,3
43,3,p77,4.4327,11.7543,19.8996,13.5382,1.2205118311593706,1.4067130370018122,47.0,19.0,1,2
44,3,p79,5.7355,8.4403,25.8158,13.3089,3.0626569070008482,2.643821278941124,46.0,22.0,1,3
45,3,p82,4.4432,10.6574,16.3255,11.3948,1.2361369584313868,1.286151342557228,47.0,24.0,1,2
46,3,p83,4.4425,11.3475,16.5605,12.0311,1.1615589266154345,1.2909235091401636,47.0,24.0,1,3
47,3,p84,4.9662,9.014,17.0386,9.6086,1.4935290891040591,1.6423265330527783,47.0,26.0,1,1
48,3,p87,4.8323,9.4809,15.2,10.4446,1.2769822708244625,1.3767651436101576,47.0,29.0,1,0
49,3,p88,4.7194,10.0581,15.1304,11.2843,1.2434627658277508,1.4141803114670697,47.0,29.0,1,4
50,3,p89,12.8914,2.8104,19.1629,9.7444,1.191916314176461,1.3515272322799123,47.0,31.0,1,3
51,3,p90,15.0462,2.6483,22.0453,9.845,1.4107622691297068,1.5553791534734411,47.0,31.0,1,3
52,3,p91,4.6929,13.6341,17.5162,13.3075,1.55017823491365,1.793983689372497,47.0,31.0,1,3
53,3,p92,13.8049,2.6557,19.425,9.2759,1.1356243965325858,1.3909554654919571,47.0,32.0,1,0
54,3,p93,4.9430000000000005,8.1455,15.0979,9.1096,1.367000793708621,1.57713956844629,47.0,32.0,1,2
55,3,p94,4.9257,10.3488,13.6826,11.1109,1.2554577213112357,1.361207501171097,47.0,32.0,1,3
56,3,p95,4.663,11.167,13.3805,11.9072,1.1872783708970698,1.345430045509494,47.0,32.0,1,0
57,3,p96,4.5457,9.5291,13.1198,10.2772,1.6330371030690023,1.8066420634471545,47.0,36.0,1,3
58,3,p97,10.6804,2.5646,13.9822,6.9669,0.9755291077153976,1.2190404468983078,47.0,36.0,1,2
59,3,p98,3.9967,8.8605,10.1102,9.6305,1.2904707745625237,1.413483915979114,47.0,37.0,1,3
60,3,p99,4.3369,10.7914,9.3025,11.1299,1.0160491179072004,1.1261742608126073,47.0,37.0,1,4
61,3,p100,5.3418,12.7124,11.4927,11.4047,1.8278710512506071,2.014149658455725,47.0,39.0,1,2
62,3,p101,4.1482,12.3002,8.3594,12.2935,1.0240632792947906,1.1736030624536278,47.0,39.0,1,3
63,3,p102,4.2411,11.5981,8.3529,11.8664,1.0829204449081198,1.1771057272207868,47.0,39.0,1,2
64,3,p103,12.8716,3.2082,14.2089,6.2945,1.171230336014227,1.3065922880949423,47.0,41.0,1,0
65,4,p0,20.66,9.6669,26.8729,10.8772,1.1371249051885195,1.3394252734551504,15.0,4.0,1,1
66,4,p1,20.7047,10.2911,27.1149,11.0852,1.112308014895155,1.5642101648214135,14.0,4.0,1,2
67,4,p12,20.2763,12.0354,5.308,17.8459,0.8780576746433003,1.3958353221680644,39.0,4.0,1,3
68,4,p13,19.454,12.4598,4.3996,19.8811,0.7147854573226852,1.4868691445657274,39.0,4.0,1,0
69,4,p14,21.5757,13.5601,26.7126,13.4595,1.2073488393997818,1.435006711182304,12.0,4.0,1,2
70,4,p15,19.8098,13.1217,26.7759,12.0041,1.5937190875433471,1.778209315266113,13.0,4.0,1,4
71,4,p16,18.0186,11.8423,27.0873,12.293,1.1550498387515578,1.3396065414877212,20.0,4.0,1,1
72,4,p17,17.9069,11.1113,27.0627,11.5852,1.177852388884108,1.301671269270381,20.0,4.0,1,3
73,4,p18,19.2777,9.8638,26.7984,12.2762,1.671221245077982,1.8886310494675431,15.0,4.0,1,2
74,4,p19,15.119000000000002,7.2583,26.6707,10.9677,1.0322313306618822,1.1601597487431154,29.0,4.0,1,3
75,4,p20,14.8953,7.806,26.6718,11.6433,0.9428166152545256,1.1744937674636136,29.0,4.0,1,0
76,4,p21,17.129,9.0883,26.9651,11.0742,1.4686049741165934,1.6221874830944365,18.0,4.0,1,4
77,4,p22,16.8439,10.3125,26.8854,10.9783,1.2182011861757482,1.3388263200481292,22.0,4.0,1,2
78,4,p23,16.7436,10.9246,27.002,11.5923,1.235961427391648,1.3326875057050451,22.0,4.0,1,3
79,4,p24,15.2753,11.1372,27.0433,11.5496,1.2199466750641192,1.3508138123427682,25.0,4.0,1,2
80,4,p25,15.2352,9.9281,26.7767,10.8341,1.5904187153073874,1.6328283232783043,23.0,4.0,1,2
81,4,p26,15.1332,11.8452,27.0129,12.2268,1.2236269570420553,1.3423677852702114,25.0,4.0,1,3
82,4,p27,12.0959,9.8593,26.8342,10.9603,1.5785228854850348,1.6511011731090883,26.0,4.0,1,0
83,4,p28,13.8534,10.6329,26.3783,2.1068,1.738493704331425,1.8684667087519424,24.0,4.0,1,3
84,4,p29,10.4421,11.174,26.7178,12.9741,0.9223892995910132,1.2353485189100382,35.0,4.0,1,3
85,4,p30,9.5798,11.8832,26.6559,13.9771,1.0326027890723521,1.2475955625223578,36.0,4.0,1,2
86,4,p31,9.5783,12.411,26.6192,14.3722,0.9643357610293212,1.2423701017790292,36.0,4.0,1,2
87,4,p32,11.7202,13.3809,26.7129,13.9397,1.8177311709931148,1.9756725936896375,23.0,4.0,1,3
88,4,p33,11.4291,14.2632,26.7309,14.4289,1.4650007303752444,1.8915188741099656,23.0,4.0,1,3
89,4,p34,11.5079,15.5616,26.6639,18.1403,1.6298076236169716,1.844994902778648,23.0,4.0,1,2
90,4,p35,11.4201,19.1795,26.7142,19.2525,1.485914146241296,1.880165894025701,26.0,4.0,1,2
91,4,p36,11.1906,19.6733,26.6009,19.7466,1.463451335029628,1.8846551029706824,26.0,4.0,1,1
92,4,p37,8.0903,9.4295,26.8573,11.3998,1.3848908476843942,1.5497199107635755,32.0,4.0,1,0
93,4,p40,5.5389,12.0885,26.83,12.9402,1.202078366829717,1.4524176707774537,39.0,4.0,1,3
94,4,p43,5.5352,14.6515,26.8437,18.285,1.4317999336499494,1.8711797570255428,33.0,4.0,1,0
95,4,p44,5.2004,15.054,26.8699,18.8727,1.4319016900611576,1.9035192140881336,34.0,4.0,1,3
96,4,p45,4.5109,9.3694,26.5538,11.3439,1.4957803114093997,1.677764828521897,37.0,7.0,1,0
97,4,p46,4.759,9.9068,26.5469,11.826,1.4051819882136265,1.732036599043433,37.0,7.0,1,3
98,4,p49,5.0321,10.0914,24.9535,11.7321,1.4657559312518575,1.834212826350132,39.0,12.0,1,3
99,4,p50,4.7626,13.6371,21.3725,13.5133,1.415501275167211,1.6822447317668197,39.0,14.0,1,0
100,4,p51,5.0086,14.1877,21.5225,14.2226,1.4343104859130047,1.591499047610603,39.0,14.0,1,1
101,4,p52,4.8947,13.5056,20.2594,13.3602,1.3779760520415445,1.656424318505464,39.0,16.0,1,2
102,4,p53,4.823,14.0111,20.1725,13.9749,1.4936336163865622,1.5879898795650618,39.0,16.0,1,1
103,4,p54,4.9135,7.0706,15.1489,7.2632,1.127139853789227,1.2986702469155131,39.0,17.0,1,2
104,4,p55,4.7828,8.347999999999999,18.2033,10.8694,1.3146400648086152,1.4621907745501928,39.0,17.0,1,2
105,4,p56,4.8329,9.4347,17.9371,11.6241,1.1751744466248404,1.4173806366321453,39.0,17.0,1,2
106,4,p57,4.8762,10.1813,17.849,12.1613,1.1865114622286632,1.434821909369639,39.0,17.0,1,4
107,4,p58,4.7562,10.8208,17.5929,12.6105,1.3084350499738229,1.4048638530551838,39.0,17.0,1,1
108,4,p60,4.2368,6.5759,14.9538,7.8281,1.0441190209932965,1.4212017205301852,39.0,19.0,1,2
109,4,p61,4.4855,8.0053,16.7346,8.3791,1.3442238243685465,1.5817604215704713,39.0,19.0,1,3
110,4,p62,4.5456,9.1489,16.5013,9.7218,1.3138255021120575,1.5382936763971118,39.0,19.0,1,2
111,4,p63,4.2647,11.0843,15.4488,11.6806,1.2009727474010392,1.3091303638370535,39.0,19.0,1,3
112,4,p64,4.405,11.5735,15.3733,12.2926,1.213093211587634,1.284114368024045,39.0,19.0,1,3
113,4,p65,5.1227,8.5722,16.0595,9.0495,1.3820224925810722,1.5595173031881322,39.0,21.0,1,3
114,4,p66,4.3148,11.7825,15.1174,13.1829,1.2840477639091157,1.4731399289624312,39.0,21.0,1,0
115,4,p67,4.8441,12.9035,17.1139,11.0324,1.422930110722238,1.7271336925312333,39.0,21.0,1,2
116,4,p69,4.751,12.1816,14.8098,13.463,1.1922808813362729,1.4200662794113559,39.0,22.0,1,1
117,4,p70,4.3285,10.075,15.148,10.2574,1.3629855942012006,1.5113553915092277,39.0,22.0,1,3
118,4,p71,3.9704,7.885,13.789,8.4286,1.0956967691838833,1.3742865749937578,39.0,22.0,1,2
119,4,p72,4.106,5.9423,15.9145,6.127999999999999,1.4405632926046672,1.674608180577999,39.0,22.0,1,1
120,4,p73,4.9152,8.9131,13.3064,8.9693,1.1725076758810578,1.3208132372095134,39.0,24.0,1,2
121,4,p75,5.3729,9.86,13.8728,10.0389,1.3512865943240908,1.5086059462357877,39.0,26.0,1,2
122,4,p76,5.3329,10.3126,13.8121,10.4963,1.3718831036207129,1.5095291362921084,39.0,26.0,1,3
123,4,p77,5.1364,11.3751,13.106,11.6954,1.1981503954011783,1.3829163534574738,39.0,26.0,1,0
124,4,p78,4.6246,12.4986,13.4559,13.1063,1.310673052290311,1.5556324242668755,39.0,26.0,1,4
125,4,p79,3.9728,5.8089,10.4361,4.7128,1.2038581519431597,1.4844230325057892,39.0,27.0,1,0
126,4,p80,4.6627,9.2495,12.3194,10.2154,1.228593276882142,1.4922036003106256,39.0,27.0,1,1
127,5,p30,15.1153,12.1164,24.5677,13.2116,1.2714312447002396,1.4624263143189935,16.0,1.0,1,0
128,5,p31,13.8164,11.1918,24.5465,12.5832,1.289602458124208,1.4180514224900675,19.0,1.0,1,3
129,5,p32,14.1366,12.7301,24.5086,13.6313,1.1839795437422052,1.3096075642835987,19.0,1.0,1,0
130,5,p33,13.6709,10.5727,24.4987,12.1675,1.3715388802363568,1.4766901670523047,19.0,1.0,1,4
131,5,p34,13.3213,9.9396,24.4909,11.5966,1.86295146743011,1.7589496384650012,19.0,1.0,1,4
132,5,p35,14.0537,14.5982,24.3169,15.0855,1.3004793154833336,1.3862387228505122,19.0,1.0,1,4
133,5,p37,11.8966,13.9306,24.6007,15.0464,1.262586381203282,1.3891678466897732,23.0,1.0,1,0
134,5,p38,12.6835,16.1217,24.8005,16.7458,1.2551944749719066,1.3591080797341608,21.0,1.0,1,0
135,5,p39,12.0123,15.1898,24.7749,14.4779,1.476513630143657,1.5932888269048202,21.0,1.0,1,3
136,5,p40,10.8629,15.1603,24.5197,22.9285,1.3014266172166604,1.5513222175590708,24.0,1.0,1,0
137,5,p41,10.5773,13.4749,24.5906,14.8994,1.2525473723576286,1.3182944060116255,27.0,1.0,1,4
